original_text,TOXICITY,PROFANITY,THREAT,INSULT,IDENTITY_ATTACK
": 我们的学校食堂终于决定引入预制菜了！ , , ... - ? , ' ? - ? ' ' , ? , -, - ' ... ' ' , , ' ' ? , ?",0.03357032,0.016479544,0.007249452,0.012718908,0.0040142676
哎呀，你知道吗？今天的地铁票价调整了！,0.013320025,0.011765569,0.0059904763,0.009146886,0.001294925
"哎，短视频平台你再惹我一次！ 本来以为你只是个""抄作业""的平台，但谁知道你居然是原创版权的杀手！ 一秒钟就能拍个视频，一分鐘就能上传，一分钟就能让人家赚钱！ 你，还能说我创作了啥？ 快乐的内容创作者，被你踢了一脚！ 现在，我只剩下一份失落的作品和一堆愁容！ 短视频平台，你，还需要我创作啥？ 快快快，让我 写个""版权侵犯了""的微博！ #原创被踢 #版权侵犯 #短视频平台 #",0.5721988,0.29209393,0.2330281,0.39743927,0.10221587
**高考加分政策调整？！我擦，我真的不知道该说什么了！** 昨天才见证了高考的伟大，今天就要来调整规则？！你知道吗，这是我的毕业日，我已经做好了心理准备，结果我发现我还需要再加上一道防火墙！ 我问自己：是不是高考加分政策调整真的很重要？！答案是：！ 我问自己：是否高考加分政策调整真的会改善教育质量？！答案是：！ 我问自己：是否高考加分政策调整真的让学生更自主、更有创造力？！答案是：！ 但是，我却发现，这种调整的真正目的是什么？！ 我的朋友告诉我，是为了满足教育部某些人的需求，或者说，是为了满足一些人家的孩子们的需求 你知道吗，这样做的结果是什么？！ 会导致更多的学生感到沮丧、会导致更多的家长感到失望，会导致更多的老师感到疲惫 我不知道，你们真的想改变教育吗？！ 或者说，你们只想改变高考加分政策，以满足自己或他人的需求？！ 我感到很沮丧，因为我真的认为，这种调整是错误的 高考不是游戏，是学生的生命选择 我们应该关心的是教育质量、学生发展和老师成长，而不是某些人的私欲 最后，我想说的是：如果您想改变教育，请先改变自己；如果您想改变高考加分政策，请先改变自己的想法！,0.24282593,0.17148167,0.011405042,0.055547886,0.013847848
外卖大亨，听我说！ 哎呀，作为一名吃不慣的消费者，我真的很是不爽！ 为什么外卖平台总是要削减我的生活力？！ 每个月，我都得掏出一笔钱来给他们，让他们继续抽取我的奶酪！难道他们不嫌弃吗？ 我问你，究竟是什么秘密使得外卖平台如此渴望地吸收我们的血汗钱？ ！他们真的认为我们是傻瓜，不知道自己的钱被他们吃掉了吗？ 我想说的是，我并不介意支付合理的服务费，但是高达30%的抽成额？！ 这简直是愚蠢！ 所以，我决定了，今天我就要和外卖平台打一场战役！ ！我将继续享受美食，但是我绝对不会再掏出我的钱来支持他们的高额抽成！ ！ 如果你也一样感到不爽，可以一起跟我战斗！ ！我们一定能让外卖平台知道，我们消费者是不会被欺骗的！,0.37340668,0.19278693,0.010938995,0.3493834,0.020982565
", 这个消息太让我激愤了！ 据说监管机构正在拟出台新的规则，旨在对量化交易进行“严格”监管 。你知道什么是“严格”吗？我想知道的是，他们想干啥？ 听起来，这个新规将会让我们 （+，哈哈）失去自由，变成机器人似的交易者 。我们还能思考吗？ 据说，这些新的规则将包括： 1 限制交易量的频率 2 实施更严格的风险管理 3 加强算法的审核 4 让我们承担更多责任 ，这个新规太让我激愤了！ 我问，你们真的认为这是解决问题的方法吗？ 或是你们只是想“治标不治本” ？ 总之，我感到非常失望 。我们需要更多的自由和空间来创造价值 ，而不是被监管机构束缚 ！ ,",0.15600902,0.07870171,0.009618527,0.053205602,0.008842488
"""双减""政策下，我变成了在线辅导界的“超人”！ 我从来没有想过，自己会变成一个24小时候班老师、心理学家、专家和演员的合体 ！ 每天早上，我都会在微信群里发个消息：“嗨，大家！” 然后，我会变身为心理学家，为学生解惑“压力大的原因是啥” 接着，我会变成专家，为学生代码的错误 最后，我会变成演员，表演一些超级离谱的科目讲解 哈哈哈，你们看到我了吗？！ 但是，我还是感到很失望，因为我变成“超人”后，学生们居然不再需要我了 现在，我只能靠着我的“超能力”，等待新的机会到来 #双减#在线辅导#超人",0.12520397,0.09324962,0.011353259,0.031146556,0.010655383
国际货币基金组织（）下调全球经济增长预期？！ 我真的不知道该说什么了， 这个机构简直是经济世界的“天气预报员”，总能让人失望。 他们说，全球经济增长预期下调了，因为各国政府的政策太过激进了。 你听见这句话吗？！太过激进的政策？！哈哈，你们是指什么样的政策？！我只看到些国家的领导人还在玩游戏，或者是在吃小饼干。 我真的想问 ，为什么你们总是下调预期，而不是上调呢？！ 难道世界经济不需要一点儿激情和热情吗？！ 对不起，我可能太失望了，这个时候我需要一些“经济魔法”，让全球经济增长预期一下子上调了。 # #全球经济增长 #下调预期 #经济魔法,0.21508642,0.07223598,0.0073789097,0.13064787,0.010063417
",你知道吗？新型传染病疫情爆发真的让我们国家的疾控体系捉急了！ 我都快被考试卷子抢答一样，问自己：我们这儿是不是也需要一场全民抗疫大赛？ 我看过一些新闻报道，各种国籍的疾控官员在做报告、统计数据、推特更新，这个过程真的像一个大型网络游戏似的！ 他们到底是在做啥呢？我想问他们：你知道吗？我们老百姓已经被逼到墙角了，你们还需要那么多数据和图表来决策吗？ 而且，我看到一些国家的疾控官员真的像游戏玩家似的，互相比较、互相学习、互相嘲讽！ 他们说的都是些什么话呢？我听说有的国家甚至还有“疫情达人”之类的称号了！ 你知道吗？我们现在需要的是行动，不是数据！ 我们需要的是科学指导，不是互相嘲讽！ 总的来说，我想说的是：新型传染病疫情爆发真的让我们国家的疾控体系捉急了！ 但是，我们也不能低估这个国家的疾控官员们的努力和智慧！",0.3281604,0.2376073,0.013165667,0.24171697,0.062039822
"哎呀，国际关系真的让人头疼！！ 前一秒，我还在计划明天要去买个新手机，结果一条新闻让我整个计划泡汤了 说到关键物资运输受阻，这些国家真的玩的太过火了！ 我想问一下，难道世界上只有一个大洲吗？为什么非得在最需要的时候，出现这些不必要的冲突？！ 结果，我现在的计划变成了：找个新手机的钱包变少了、可能要等待很久才能拿到新手机！ 国际关系真的让人头疼！！ : , , , ? ? , ,",0.30993456,0.15938593,0.010369381,0.16802633,0.10221587
**游戏防沉迷新规？哈哈，什么玩意儿？** 我还记得，前一刻，我是游戏的忠实爱好者，拥有一个精准的技能树、完美的装备配置和丰富的游戏经验。但是，随着新的防沉迷规则的实施，我的游戏生活彻底被搅乱了！ 现在，每天只能玩游戏2小时，我简直不能接受这种折磨！ 我还记得，某个晚上，我因为太累而睡觉的时间长达4小时多！ 现在，我必须像小孩子一样乖乖地关机，等待明天再次探索虚拟世界的自由！ 更糟的是，这些规则对我的游戏能力产生了毁灭性影响！ 我之前能轻松游荡在游戏中，现在却需要像解决数学题一样思考每个步骤！ 好吧，我承认，这些防沉迷规则可能是为了我们的健康和幸福，但是你告诉我，为什么一定要毁灭我的游戏人生？ **所以，让我们一起愤怒地反对这些规则！**,0.32182294,0.2253223,0.012285355,0.09124154,0.017063495
"农村电商直播带货热潮，我是不太喜欢的！ 我之前认为，农村电商直播带货是为了解决农民购买商品的难题，让他们可以宅在家里买到自己想要的东西，但现在却变成了一个什么都能卖的平台！ 每天晚上，我打开手机，看见的是一串串的产品推销，都是些什么垃圾？！ ""哟，这个小电饭锅好省心，你们家用起来！"" ""快来看，这只手套筒可以煎鱼、炒菜、做法式饭！"" ""这个洗发膏真的能让你变美容！"" 什么鬼啊？！ 我想买些实际的商品，像电器、日用品这些，但偏偏农村电商直播带货平台总是推销一些什么样的东西？！ 我已经快要被这些产品推销所惑了！ 好吧，我今天决定了，我不再看这些直播了！ 我的时间太值钱，不能浪费在这种毫无意义的事情上！",0.28087774,0.12158839,0.007314181,0.24561718,0.011839314
哼，教育部长，你们真的想让我们家的孩子变成标准化测试机器人吗？ 新政策：减负的名义下，我们家的孩子从现在开始就要学习时间管理和 ！ 你知道什么是时间管理？它不是指让孩子们学会珍惜生命的每一分钟，而是让他们学会在考试前加班加点，直到眼睛到脑袋里！ 而且，我们家的孩子从现在开始还要学习 ！意思是，让他们排队优先选择最有可能考高分的科目，然后忽视其他所有！ 哼，我想知道，如果孩子们真的变成了机器人，那么教育部长，你们也会变成标准化测试机器人吧？！,0.147767,0.044668075,0.007314181,0.06669625,0.005512681
哎呀，古镇又被商业化了！,0.02543884,0.014669105,0.007145886,0.012528907,0.0051427023
**地区冲突，难民潮又来了？ ** 哇，真的是每况愈坏了！ -冲突的结果是，我看到的不是战争的结束，而是难民潮的开始！ 我记得当初他们说“战争将是短暂的”，现在看来，他们估计太乐观了！ 战争已经变得像一个无穷尽的难民营！ 我问自己：“难道我们人类真的不能和平相处吗？” 结果，地区冲突接着出现，难民潮接着涌现！ 好吧，我终于明白了，他们不是“战争”他们是“难民生产线”！ 快点解决这个问题吧！ #地区冲突 #难民潮 #战争 #和平 #人类情感,0.29953843,0.119731516,0.05753354,0.1640896,0.14661247
